crawl,id,num_companies
Android,768173,1
Android,770273,5
Android,770608,1
Android,771684,2
Android,771716,6
Android,772199,2
Android,773256,2
Android,773395,1
Android,774352,2
Android,774686,2
Android,776871,2
Android,777148,1
Android,777377,1
Android,777932,1
Android,777968,2
Android,778035,2
Android,781333,2
Android,781395,2
Android,781755,1
Android,783137,2
Android,785780,1
Android,785786,1
Android,786146,10
Android,786834,1
Android,792263,2
Android,792673,4
Android,792967,1
Android,793044,1
Android,797847,5
Android,798046,2
Android,798799,1
Android,799581,2
Android,800576,1
Android,801368,1
Android,801468,2
Android,802109,2
Android,804875,1
Android,805691,3
Android,808747,3
Android,809259,2
Android,809499,5
Android,809783,2
Android,810008,1
Android,810061,2
Android,810851,4
Android,810888,4
Android,811657,1
Android,812127,2
Android,812268,1
Android,812678,3
Android,812816,1
Android,812892,1
Android,812948,3
Android,813214,1
Android,813218,2
Android,813219,2
Android,813658,1
Android,815553,1
Android,820532,2
Android,822882,1
Android,824065,1
Android,825024,8
Android,827261,5
Android,829024,2
Android,829033,7
Android,829364,1
Android,830126,1
Android,830195,1
Android,830254,1
Android,831010,1
Android,831101,3
Android,831121,1
Android,831399,1
Android,831433,1
Android,834930,2
Android,834973,3
Android,835001,1
Android,835048,2
Android,836595,2
Android,836873,1
Android,837605,1
Android,837921,2
Android,838099,1
Android,838116,1
Android,838339,1
Android,838431,4
Android,838611,3
Android,840675,2
Android,841681,5
Android,845379,4
Android,845780,3
Android,851481,1
Android,851624,1
Android,851923,2
Android,851937,1
Android,852222,3
Android,853153,2
Android,854243,1
Android,854619,1
Android,855501,1
Android,856002,1
Android,857261,1
Android,857311,5
Android,857450,2
Android,866815,1
Android,868189,2
Android,869437,1
Android,870656,1
Android,870865,3
Android,871612,2
Android,872554,3
Android,875141,6
Android,877193,2
Android,877689,2
Android,877839,1
Android,878778,1
Android,880508,1
Android,880709,3
Android,880917,1
Android,880929,1
Android,880960,3
Android,885041,5
Android,887753,2
Android,888555,4
Android,891765,1
Android,891912,1
Android,892336,1
Android,895240,1
Android,896760,2
Android,896849,1
Android,896950,2
Android,897146,1
Android,897163,2
Android,897681,1
Android,897892,2
Android,897987,2
Android,898243,2
Android,898307,1
Android,898571,1
Android,898921,1
Android,899624,1
Android,904895,3
Android,906504,1
Android,906819,2
Android,906973,4
Android,907005,4
Android,908080,4
Android,908772,2
Android,909728,3
Android,910052,1
Android,911392,2
Android,911425,3
Android,911581,1
Android,912221,1
Android,912862,1
Android,915086,2
Android,915688,1
Android,915760,1
Android,915982,1
Android,916019,8
Android,916461,1
Android,916475,1
Android,916676,1
Android,917223,4
Android,917943,1
Android,929280,2
Android,929702,1
Android,929782,1
Android,929840,2
Android,929913,2
Android,930368,1
Android,930520,1
Android,930554,1
Android,930929,2
Android,930937,1
Android,930992,2
Android,931222,1
Android,931313,1
Android,932124,4
Android,932808,4
Android,932955,1
Android,933639,2
Android,935440,8
Android,937116,2
Android,940909,3
Android,940928,7
Android,945462,11
Android,945885,2
Android,945999,1
Android,946941,1
Android,949461,1
Android,949763,1
Android,949940,4
Android,950113,1
Android,952612,1
Android,960414,3
Android,960491,3
Android,961820,1
Android,962056,2
Android,962929,2
Android,963032,1
Android,963841,2
Android,964895,3
Android,966601,3
Android,966920,1
Android,967179,1
Android,967198,2
Android,967326,2
Android,967708,1
Android,984683,1
Android,984686,2
Android,990063,4
Android,990663,1
Android,992189,1
Android,992493,1
Android,992533,1
Android,994873,2
Android,1002043,3
Android,1004646,1
Android,1005754,8
Android,1009692,3
Android,1009986,3
Android,1010207,2
Android,1010772,1
Android,1011386,2
Android,1011562,2
Android,1011686,1
Android,1012091,2
Android,1012111,2
Android,1012599,1
Android,1012686,3
Android,1014663,10
Android,1015479,2
Android,1015944,9
Android,1019662,1
Android,1024246,2
Android,1027656,1
Android,1028031,1
Android,1028577,1
Android,1030307,2
Android,1037327,2
Android,1038775,1
Android,1041608,3
Android,1049376,1
Android,1049732,1
Android,1050740,4
Android,1051753,2
Android,1052005,1
Android,1066281,2
Android,1067631,1
Android,1070872,1
Android,1070971,1
Android,1076893,2
Android,1077351,1
Android,1077669,2
Android,1082463,1
Android,1082712,1
Android,1082998,1
Android,1083092,9
Android,1085784,1
Android,1085791,1
Android,1087486,2
Android,1088627,1
Android,1089452,1
Android,1091817,2
Android,1092700,1
Android,1092852,3
Android,1094265,3
Android,1096357,2
Android,1098812,1
Android,1100002,3
Android,1100629,4
Android,1107365,1
Android,1108314,1
Android,1112588,3
Android,1112618,1
Android,1112619,2
Android,1120927,2
Android,1122406,1
Android,1123493,9
Android,1124402,1
Android,1125394,7
Android,1128110,2
Android,1128519,2
Android,1128829,2
Android,1129485,1
Android,1134321,2
Android,1134643,1
Android,1134746,1
Android,1135157,1
Android,1139442,2
Android,1139866,1
Android,1140104,1
Android,1140256,1
Android,1140499,1
Android,1140661,1
Android,1141561,1
Android,1141923,3
Android,1142241,2
Android,1142295,1
Android,1142851,1
Android,1143094,1
Android,1143398,3
Android,1143723,5
Android,1147270,1
Android,1148674,2
Android,1149048,9
Android,1150875,2
Android,1153166,2
Android,1154009,1
Android,1155607,2
Android,1156941,1
Android,1160997,2
Android,1168867,9
Android,1171882,1
Android,1171999,4
Android,1172402,1
Android,1173209,3
Android,1173376,1
Android,1173760,9
Android,1174440,2
Android,1176756,2
Android,1177144,2
Android,1179898,5
Android,1180739,2
Android,1181498,4
Android,1183331,5
Android,1183799,4
Android,1185318,1
Android,1185372,1
Android,1186692,8
Android,1186850,1
Android,1186869,1
Android,1187174,1
Android,1187459,2
Android,1187686,1
Android,1192405,3
Android,1193539,1
Android,1193563,6
Android,1193820,3
Android,1194062,1
Android,1194714,9
Android,1196300,5
Android,1197051,2
Android,1197985,4
Android,1208540,2
Android,1214838,2
Android,1216029,3
Android,1216417,1
Android,1216471,1
Android,1216502,1
Android,1216856,3
Android,1217531,2
Android,1217605,4
Android,1217833,2
Android,1219084,1
Android,1227114,1
Android,1228459,1
Android,1228831,1
Android,1228963,3
Android,1229332,2
Android,1230114,2
Android,1230441,1
Android,1230505,1
Android,1252452,3
Android,1253464,1
Android,1254216,1
Android,1254444,1
Android,1257011,2
Android,1266804,2
Android,1274097,1
Android,1274461,2
Android,1275589,3
Android,1293732,6
Android,1293943,1
Android,1298048,1
Android,1301506,1
Android,1301939,3
Android,1310885,1
Android,1312693,2
Android,1313721,2
Android,1313887,2
Android,1314884,1
Android,1315191,1
Android,1317913,2
Android,1320465,6
Android,1321558,5
Android,1323028,1
Android,1326637,3
Android,1327316,1
Android,1330862,2
Android,1330935,7
Android,1332377,3
Android,1332395,2
Android,1333624,1
Android,1333661,5
Android,1333901,3
Android,1334600,2
Android,1334646,3
Android,1335000,1
Android,1335145,1
Android,1335701,3
Android,1335911,3
Android,1338960,1
Android,1339419,4
Android,1339543,2
Android,1340004,9
Android,1340896,8
Android,1346003,2
Android,1346077,6
Android,1346353,7
Android,1350905,1
Android,1352738,1
Android,1352743,5
Android,1353539,3
Android,1354547,1
Android,1354851,2
Android,1355469,3
Android,1355548,2
Android,1355906,1
Android,1362661,4
Android,1366631,1
Android,1367461,1
Android,1367638,3
Android,1368276,1
Android,1368431,2
Android,1368735,3
Android,1368982,3
Android,1369259,1
Android,1376027,6
Android,1384666,10
Android,1386145,2
Android,1388043,15
Android,1389971,3
Android,1389999,1
Android,1390157,1
Android,1392120,6
Android,1393496,2
Android,1395708,1
Android,1402934,1
Android,1409946,9
Android,1414388,2
Android,1417013,4
Android,1418009,13
Android,1419449,11
Android,1419984,1
Android,1420791,1
Android,1420809,3
Android,1422219,12
Android,1422343,1
Android,1422357,3
Android,1423130,2
Android,1423524,1
Android,1425935,1
Android,1426458,2
Android,1437262,12
Android,1438540,1
Android,1440751,1
Android,1443972,11
Android,1444103,1
Android,1447647,2
Android,1448941,1
Android,1449171,2
Android,1450290,7
Android,1453585,2
Android,1453919,1
Android,1455249,1
Android,1455274,1
Android,1455399,1
Android,1455991,1
Android,1456237,4
Android,1456746,2
Android,1457099,3
Android,1457439,3
Android,1458249,2
Android,1459815,3
Android,1459838,2
Android,1460218,9
Android,1460234,1
Android,1460762,7
Android,1461335,2
Android,1461648,1
Android,1461827,1
Android,1462296,3
Android,1463417,2
Android,1463443,2
Android,1463471,2
Android,1464724,1
Android,1473622,1
Android,1474121,5
Android,1479714,2
Android,1481667,11
Android,1485834,3
Android,1493386,3
Android,1494951,1
Android,1499022,21
Android,1499064,4
Android,1500146,3
Android,1501143,3
Android,1501245,3
Android,1501384,1
Android,1505816,4
Android,1505888,6
Android,1509114,2
Android,1512317,2
Android,1513920,15
Android,1515810,2
Android,1519010,11
Android,1519125,2
Android,1519287,1
Android,1533115,5
Android,1536752,3
Android,1537890,8
iOS,649,2
iOS,881,5
iOS,987,4
iOS,1053,13
iOS,1123,11
iOS,1246,3
iOS,1660,7
iOS,1926,2
iOS,2318,4
iOS,2581,1
iOS,2947,1
iOS,3159,2
iOS,3507,18
iOS,3590,4
iOS,3677,10
iOS,3927,4
iOS,4150,14
iOS,4452,5
iOS,4528,2
iOS,4551,2
iOS,4865,2
iOS,4948,3
iOS,4999,2
iOS,5122,2
iOS,5135,5
iOS,5307,3
iOS,5412,1
iOS,6088,2
iOS,6209,13
iOS,6288,2
